"id","est_dis","upm","factor","ictpc"
"010043100413","2","50",198,1778.43905200617
"010043100414","2","50",198,1778.43905200617
"010043100415","2","50",198,1778.43905200617
"010043100416","2","50",198,1778.43905200617
"010043100417","2","50",198,1778.43905200617
"010043100511","2","50",198,1738.92054283905
"010043100512","2","50",198,1738.92054283905
"010043100513","2","50",198,1738.92054283905
"010043100611","2","50",198,3427.34762677522
"010043100612","2","50",198,3427.34762677522
"010043460111","1","51",197,5183.95556620144
"010043460112","1","51",197,5183.95556620144
"010043460113","1","51",197,5183.95556620144
"010043460114","1","51",197,5183.95556620144
"010043460115","1","51",197,5183.95556620144
"010043460116","1","51",197,5183.95556620144
"010043460117","1","51",197,5183.95556620144
"010043460211","1","51",197,5545.22265946585
"010043460212","1","51",197,5545.22265946585
"010043460213","1","51",197,5545.22265946585
"010043460214","1","51",197,5545.22265946585
"010043460311","1","51",197,2924.56608526415
"010043460312","1","51",197,2924.56608526415
"010043460411","1","51",197,4765.15859090285
"010043460412","1","51",197,4765.15859090285
"010043460413","1","51",197,4765.15859090285
"010043460414","1","51",197,4765.15859090285
"010043460415","1","51",197,4765.15859090285
"010043460416","1","51",197,4765.15859090285
"010043460511","1","51",197,3546.27830696637
"010043460512","1","51",197,3546.27830696637
"010043460513","1","51",197,3546.27830696637
"010043460514","1","51",197,3546.27830696637
"010043460515","1","51",197,3546.27830696637
"010043460516","1","51",197,3546.27830696637
"010043460611","1","51",197,5074.0202408959
"010043460612","1","51",197,5074.0202408959
"010043460613","1","51",197,5074.0202408959
"010043460614","1","51",197,5074.0202408959
"010043460615","1","51",197,5074.0202408959
"010043460616","1","51",197,5074.0202408959
"010043460617","1","51",197,5074.0202408959
"010044780111","1","52",185,4277.83345631134
"010044780112","1","52",185,4277.83345631134
"010044780113","1","52",185,4277.83345631134
"010044780114","1","52",185,4277.83345631134
"010044780211","1","52",185,4499.24104252592
"010044780212","1","52",185,4499.24104252592
"010044780213","1","52",185,4499.24104252592
"010044780311","1","52",185,1583.00658397075
"010044780312","1","52",185,1583.00658397075
"010044780313","1","52",185,1583.00658397075
"010044780314","1","52",185,1583.00658397075
"010044780411","1","52",185,1338.13101795127
"010044780511","1","52",185,1995.03951320931
"010044780512","1","52",185,1995.03951320931
"010044780513","1","52",185,1995.03951320931
"010044780514","1","52",185,1995.03951320931
"010044780515","1","52",185,1995.03951320931
"010044780611","1","52",185,2312.93643553554
"010044780612","1","52",185,2312.93643553554
"010044780613","1","52",185,2312.93643553554
"010044780614","1","52",185,2312.93643553554
"010044780615","1","52",185,2312.93643553554
"010044780616","1","52",185,2312.93643553554
"010044780617","1","52",185,2312.93643553554
"010045060111","3","53",221,14957.9656123221
"010045060112","3","53",221,14957.9656123221
"010045060113","3","53",221,14957.9656123221
"010045060114","3","53",221,14957.9656123221
"010045060411","3","53",221,2541.82096845193
"010045060412","3","53",221,2541.82096845193
"010045060413","3","53",221,2541.82096845193
"010045060414","3","53",221,2541.82096845193
"010045060511","3","53",221,4533.06088246888
"010045060512","3","53",221,4533.06088246888
"010045060513","3","53",221,4533.06088246888
"010045060514","3","53",221,4533.06088246888
"010045500111","1","54",179,13862.0159791706
"010045500112","1","54",179,13862.0159791706
"010045500211","1","54",179,7570.02401971267
"010045500212","1","54",179,7570.02401971267
"010045500213","1","54",179,7570.02401971267
"010045500214","1","54",179,7570.02401971267
"010045500311","1","54",179,5222.87904169617
"010045500312","1","54",179,5222.87904169617
"010045500313","1","54",179,5222.87904169617
"010045500314","1","54",179,5222.87904169617
"010045500411","1","54",179,9820.0602482988
"010045500412","1","54",179,9820.0602482988
"010045500413","1","54",179,9820.0602482988
"010045500414","1","54",179,9820.0602482988
"010045500415","1","54",179,9820.0602482988
"010045500511","1","54",179,6796.65422699452
"010045500512","1","54",179,6796.65422699452
"010045500513","1","54",179,6796.65422699452
"010045500611","1","54",179,6755.05569364252
"010045500612","1","54",179,6755.05569364252
"010045500613","1","54",179,6755.05569364252
"010045500614","1","54",179,6755.05569364252
"010045930111","1","55",171,2576.7223684324
"010045930112","1","55",171,2576.7223684324
"010045930211","1","55",171,2649.97865710103
"010045930212","1","55",171,2649.97865710103
"010045930213","1","55",171,2649.97865710103
"010045930214","1","55",171,2649.97865710103
"010045930215","1","55",171,2649.97865710103
"010045930216","1","55",171,2649.97865710103
"010045930217","1","55",171,2649.97865710103
"010045930218","1","55",171,2649.97865710103
"010045930219","1","55",171,2649.97865710103
"010045930311","1","55",171,1739.74325005294
"010045930312","1","55",171,1739.74325005294
"010045930313","1","55",171,1739.74325005294
"010045930411","1","55",171,2414.46900197443
"010045930412","1","55",171,2414.46900197443
"010045930413","1","55",171,2414.46900197443
"010045930414","1","55",171,2414.46900197443
"010045930415","1","55",171,2414.46900197443
"010045930416","1","55",171,2414.46900197443
"010045930511","1","55",171,5668.26306647235
"010045930512","1","55",171,5668.26306647235
"010045930513","1","55",171,5668.26306647235
"010045930611","1","55",171,5350.39499241567
"010045930612","1","55",171,5350.39499241567
"010045930613","1","55",171,5350.39499241567
"010045930614","1","55",171,5350.39499241567
"010045930615","1","55",171,5350.39499241567
"010045930616","1","55",171,5350.39499241567
"010046530111","2","56",182,8959.70090747747
"010046530112","2","56",182,8959.70090747747
"010046530211","2","56",182,25183.6847459818
"010046530212","2","56",182,25183.6847459818
"010046530311","2","56",182,3194.03624969412
"010046530312","2","56",182,3194.03624969412
"010046530313","2","56",182,3194.03624969412
"010046530314","2","56",182,3194.03624969412
"010046530315","2","56",182,3194.03624969412
"010046530316","2","56",182,3194.03624969412
"010046530411","2","56",182,3049.72784654818
"010046530511","2","56",182,5001.31417816732
"010046530512","2","56",182,5001.31417816732
"010046530513","2","56",182,5001.31417816732
"010046530514","2","56",182,5001.31417816732
"010046530515","2","56",182,5001.31417816732
"010046530611","2","56",182,5813.74607782928
"010046530612","2","56",182,5813.74607782928
"010046530613","2","56",182,5813.74607782928
"010046530614","2","56",182,5813.74607782928
"010046650111","1","57",162,5007.17854522153
"010046650112","1","57",162,5007.17854522153
"010046650113","1","57",162,5007.17854522153
"010046650114","1","57",162,5007.17854522153
"010046650115","1","57",162,5007.17854522153
"010046650116","1","57",162,5007.17854522153
"010046650117","1","57",162,5007.17854522153
"010046650118","1","57",162,5007.17854522153
"010046650119","1","57",162,5007.17854522153
"0100466501110","1","57",162,5007.17854522153
"0100466501111","1","57",162,5007.17854522153
"010046650211","1","57",162,3510.08784872412
"010046650212","1","57",162,3510.08784872412
"010046650213","1","57",162,3510.08784872412
"010046650214","1","57",162,3510.08784872412
"010046650311","1","57",162,5474.61035113178
"010046650312","1","57",162,5474.61035113178
"010046650411","1","57",162,5393.63938212488
"010046650412","1","57",162,5393.63938212488
"010046650413","1","57",162,5393.63938212488
"010046650414","1","57",162,5393.63938212488
"010046650415","1","57",162,5393.63938212488
"010046650416","1","57",162,5393.63938212488
"010046650511","1","57",162,4879.56455447709
"010046650611","1","57",162,2843.77295573173
"010046650612","1","57",162,2843.77295573173
"010046650613","1","57",162,2843.77295573173
"010046850111","2","58",187,6211.76784262837
"010046850112","2","58",187,6211.76784262837
"010046850113","2","58",187,6211.76784262837
"010046850114","2","58",187,6211.76784262837
"010046850311","2","58",187,7308.09803991421
"010046850312","2","58",187,7308.09803991421
"010046850411","2","58",187,7363.76206381105
"010046850412","2","58",187,7363.76206381105
"010046850413","2","58",187,7363.76206381105
"010046850511","2","58",187,13492.2248940781
"010046850611","2","58",187,7791.35597592853
"010048080211","3","59",364,18185.7117655235
"010048080212","3","59",364,18185.7117655235
"010048080411","3","59",364,29007.6049948954
"010048080511","3","59",364,10162.7489544152
"010048080512","3","59",364,10162.7489544152
"010048080513","3","59",364,10162.7489544152
"010048080514","3","59",364,10162.7489544152
"010048080611","3","59",364,44663.9816415906
"010048080612","3","59",364,44663.9816415906
"010048080613","3","59",364,44663.9816415906
"010048080614","3","59",364,44663.9816415906
"010049700111","3","60",249,12144.7127575046
"010049700211","3","60",249,16465.108444011
"010049700311","3","60",249,4240.14183702562
"010049700312","3","60",249,4240.14183702562
"010049700313","3","60",249,4240.14183702562
"010049700314","3","60",249,4240.14183702562
"010052270111","2","61",219,3565.16610814819
"010052270112","2","61",219,3565.16610814819
"010052270113","2","61",219,3565.16610814819
"010052270114","2","61",219,3565.16610814819
"010052270115","2","61",219,3565.16610814819
"010052270211","2","61",219,12906.1585800923
"010052270212","2","61",219,12906.1585800923
"010052270213","2","61",219,12906.1585800923
"010052270311","2","61",219,7839.81660720206
"010052270312","2","61",219,7839.81660720206
"010052270313","2","61",219,7839.81660720206
"010052270314","2","61",219,7839.81660720206
"010052270315","2","61",219,7839.81660720206
"010052270316","2","61",219,7839.81660720206
"010052270317","2","61",219,7839.81660720206
"010052270318","2","61",219,7839.81660720206
"010052270319","2","61",219,7839.81660720206
"0100522703110","2","61",219,7839.81660720206
"0100522703111","2","61",219,7839.81660720206
"010052270411","2","61",219,2865.89650671648
"010052270412","2","61",219,2865.89650671648
"010052270413","2","61",219,2865.89650671648
"010052270414","2","61",219,2865.89650671648
"010052270415","2","61",219,2865.89650671648
"010052270416","2","61",219,2865.89650671648
"010052270417","2","61",219,2865.89650671648
"010052270611","2","61",219,8288.29882260421
"010052270612","2","61",219,8288.29882260421
"010052270613","2","61",219,8288.29882260421
"010052590111","2","62",202,13653.3335834654
"010052590112","2","62",202,13653.3335834654
"010052590113","2","62",202,13653.3335834654
"010052590211","2","62",202,6359.2530473232
"010052590212","2","62",202,6359.2530473232
"010052590311","2","62",202,8832.86207244694
"010052590312","2","62",202,8832.86207244694
"010052590313","2","62",202,8832.86207244694
"010052590411","2","62",202,855.60708309546
"010052590412","2","62",202,855.60708309546
"010052590413","2","62",202,855.60708309546
"010052590414","2","62",202,855.60708309546
"010052590415","2","62",202,855.60708309546
"010052590511","2","62",202,4667.82905303092
"010052590512","2","62",202,4667.82905303092
"010052590513","2","62",202,4667.82905303092
"010052590514","2","62",202,4667.82905303092
"010052620111","2","63",186,5939.09530438764
"010052620211","2","63",186,2716.53353021743
"010052620212","2","63",186,2716.53353021743
"010052620213","2","63",186,2716.53353021743
"010052620214","2","63",186,2716.53353021743
"010052620215","2","63",186,2716.53353021743
"010052620311","2","63",186,3656.50735191682
"010052620312","2","63",186,3656.50735191682
"010052620313","2","63",186,3656.50735191682
"010052620314","2","63",186,3656.50735191682
"010052620411","2","63",186,6464.80202436146
"010052620412","2","63",186,6464.80202436146
"010052620413","2","63",186,6464.80202436146
"010052620511","2","63",186,4175.46282159947
"010052620512","2","63",186,4175.46282159947
"010052620611","2","63",186,4417.54402119479
"010052620612","2","63",186,4417.54402119479
"010052840111","2","64",195,3570.93225588745
"010052840112","2","64",195,3570.93225588745
"010052840113","2","64",195,3570.93225588745
"010052840114","2","64",195,3570.93225588745
"010052840115","2","64",195,3570.93225588745
"010052840211","2","64",195,2899.9934635651
"010052840212","2","64",195,2899.9934635651
"010052840311","2","64",195,5432.74227821008
"010052840312","2","64",195,5432.74227821008
"010052840313","2","64",195,5432.74227821008
"010052840411","2","64",195,3335.27117898774
"010052840412","2","64",195,3335.27117898774
"010052840413","2","64",195,3335.27117898774
"010052840414","2","64",195,3335.27117898774
"010052840415","2","64",195,3335.27117898774
"010052840416","2","64",195,3335.27117898774
"010052840511","2","64",195,5622.23736507068
"010052840512","2","64",195,5622.23736507068
"010052840513","2","64",195,5622.23736507068
"010052840611","2","64",195,11587.8211893885
"010052840612","2","64",195,11587.8211893885
"010054560111","2","65",189,11377.8492848426
"010054560112","2","65",189,11377.8492848426
"010054560211","2","65",189,8203.68383656948
"010054560212","2","65",189,8203.68383656948
"010054560411","2","65",189,13452.3425917972
"010054560412","2","65",189,13452.3425917972
"010054560413","2","65",189,13452.3425917972
"010054560511","2","65",189,6125.88867975227
"010054560512","2","65",189,6125.88867975227
"010054560513","2","65",189,6125.88867975227
"010054880111","2","66",184,5422.38770438081
"010054880112","2","66",184,5422.38770438081
"010054880113","2","66",184,5422.38770438081
"010054880114","2","66",184,5422.38770438081
"010054880115","2","66",184,5422.38770438081
"010054880211","2","66",184,4347.33502911664
"010054880212","2","66",184,4347.33502911664
"010054880213","2","66",184,4347.33502911664
"010054880214","2","66",184,4347.33502911664
